customer_id,company_name,signup_date,country,acquisition_channel,company_size_segment,initial_plan,payment_method,is_auto_renew
7881,"Collins, Jones and Taylor",2026-03-25,Australia,content_marketing,enterprise,Enterprise,paypal,True
7882,Campbell-Le,2026-03-03,Germany,content_marketing,medium,Growth,bank_transfer,False
7883,Villa Group,2026-03-03,Germany,referral,medium,Growth,credit_card,True
7884,"Daniels, Bush and Hill",2026-03-08,Canada,referral,medium,Starter,credit_card,True
7885,"Melendez, Howard and Myers",2026-03-07,United States,paid_search,small,Starter,credit_card,True
7886,Hunter-Hendrix,2026-03-30,United States,partner,small,Enterprise,credit_card,False
7887,"Walker, Brown and Wood",2026-03-09,Australia,paid_search,small,Enterprise,credit_card,True
7888,"Mooney, Haynes and Peterson",2026-03-29,United States,organic,medium,Growth,credit_card,True
7889,Bailey-Alvarado,2026-03-20,Ireland,content_marketing,enterprise,Growth,credit_card,False
7890,Clark-Cox,2026-03-19,United States,organic,small,Growth,paypal,True
7891,"Phillips, Thomas and Mooney",2026-03-09,Germany,organic,small,Starter,credit_card,True
7892,Little-Miller,2026-03-23,United States,paid_search,small,Starter,ach,False
7893,Price and Sons,2026-03-18,Australia,content_marketing,small,Starter,credit_card,True
7894,"Ward, Richardson and Green",2026-03-30,United States,organic,small,Starter,credit_card,True
7895,Alvarez Ltd,2026-03-21,Ireland,organic,small,Growth,credit_card,True
7896,Miller Ltd,2026-03-04,Netherlands,referral,small,Starter,credit_card,True
7897,Rodriguez-Walker,2026-03-29,Germany,paid_search,small,Growth,paypal,False
7898,Hicks-Sosa,2026-03-10,Ireland,referral,small,Starter,credit_card,True
7899,Callahan-Green,2026-03-19,Netherlands,organic,medium,Starter,credit_card,True
7900,"Hunt, Strickland and Garcia",2026-03-29,Ireland,organic,small,Starter,credit_card,False
7901,Smith Ltd,2026-03-01,Canada,referral,small,Starter,credit_card,True
7902,Ortiz-Greene,2026-03-27,United States,organic,medium,Enterprise,credit_card,True
7903,"Nelson, Stanton and Malone",2026-03-15,United States,content_marketing,small,Starter,credit_card,True
7904,Taylor-Taylor,2026-03-11,United Kingdom,paid_search,small,Starter,credit_card,False
7905,Russell-Lee,2026-03-19,United Kingdom,organic,medium,Enterprise,credit_card,True
7906,"Rodriguez, Bell and Sparks",2026-03-28,United States,referral,small,Growth,credit_card,True
7907,Taylor and Sons,2026-03-09,United States,referral,medium,Growth,bank_transfer,False
7908,"Hernandez, Thompson and Moore",2026-03-17,United States,organic,enterprise,Enterprise,ach,True
7909,Herrera Group,2026-03-23,Australia,referral,medium,Starter,paypal,False
7910,Cline-Fox,2026-03-01,Germany,organic,medium,Growth,credit_card,False
7911,Cooke-Garza,2026-03-06,Canada,organic,small,Growth,credit_card,False
7912,Johnson-Nelson,2026-03-21,United States,paid_search,small,Growth,paypal,False
7913,Barber PLC,2026-03-01,United States,paid_search,small,Growth,credit_card,True
7914,Chavez-Lang,2026-03-23,United States,organic,small,Starter,credit_card,True
7915,Watson Inc,2026-03-20,Germany,organic,medium,Starter,credit_card,False
7916,"Wilson, Sanchez and Estrada",2026-03-18,United States,paid_search,small,Starter,credit_card,False
7917,Lee-Coffey,2026-03-03,France,paid_search,small,Enterprise,credit_card,True
7918,Pennington-Martin,2026-03-23,France,referral,small,Growth,credit_card,False
7919,"Schmidt, Anderson and Petersen",2026-03-10,United States,referral,small,Growth,credit_card,True
7920,Roberts-Bowman,2026-03-12,France,referral,medium,Growth,credit_card,True
7921,"Howard, Burns and Hooper",2026-03-26,Australia,referral,small,Growth,ach,False
7922,"Malone, Warren and Johnson",2026-03-13,United States,content_marketing,small,Growth,bank_transfer,True
7923,"Smith, Jones and Jacobson",2026-03-08,Germany,partner,small,Growth,credit_card,False
7924,Howell Ltd,2026-03-29,Germany,paid_search,small,Enterprise,credit_card,True
7925,Sanchez-Jones,2026-03-16,United States,organic,small,Starter,credit_card,True
7926,Savage-Martinez,2026-03-17,United States,organic,small,Starter,paypal,True
7927,"Hodges, Davis and Rios",2026-03-14,United States,organic,small,Starter,credit_card,False
7928,Harrison-Ortiz,2026-03-03,United States,referral,small,Growth,credit_card,True
7929,Roberts-Stephenson,2026-03-27,Netherlands,paid_search,small,Starter,credit_card,True
7930,Pierce and Sons,2026-03-31,United States,content_marketing,medium,Starter,credit_card,False
7931,May Ltd,2026-03-27,United States,partner,small,Starter,paypal,False
7932,"House, Walker and Cruz",2026-04-02,Netherlands,referral,small,Starter,credit_card,False
7933,Jimenez-Durham,2026-04-13,United States,referral,small,Growth,bank_transfer,False
7934,"Page, Johnson and Cowan",2026-04-26,United States,partner,small,Starter,bank_transfer,False
7935,Grant-Mejia,2026-04-11,United Kingdom,partner,small,Starter,credit_card,True
7936,"Thomas, Walker and Guerrero",2026-04-22,Canada,partner,medium,Starter,bank_transfer,True
7937,"Stein, Wallace and Velazquez",2026-04-19,France,paid_search,small,Starter,credit_card,True
7938,Short Group,2026-04-17,Netherlands,partner,small,Starter,credit_card,True
7939,"Johnston, Flores and Rivera",2026-04-05,Germany,paid_search,small,Starter,credit_card,True
7940,Rosario-Melendez,2026-04-04,Canada,content_marketing,small,Starter,credit_card,True
7941,Vargas-Torres,2026-04-11,Canada,organic,small,Growth,bank_transfer,False
7942,Gardner LLC,2026-04-12,United States,partner,small,Enterprise,credit_card,False
7943,Johnston Ltd,2026-04-28,France,paid_search,small,Starter,paypal,True
7944,Flowers PLC,2026-04-23,Germany,referral,medium,Growth,credit_card,False
7945,Knight-Williams,2026-04-23,United Kingdom,paid_search,small,Starter,credit_card,True
7946,Howard-Hernandez,2026-04-05,Australia,paid_search,small,Starter,credit_card,True
7947,"Owen, Patterson and Bennett",2026-04-15,France,paid_search,small,Starter,paypal,True
7948,"Williams, Rivera and Stevens",2026-04-01,Germany,content_marketing,small,Starter,bank_transfer,True
7949,Chavez LLC,2026-04-03,United States,organic,small,Starter,credit_card,False
7950,Wallace-Williams,2026-04-28,United States,organic,small,Starter,paypal,False
7951,Flores-Wallace,2026-04-06,Germany,organic,enterprise,Enterprise,credit_card,True
7952,House Group,2026-04-28,France,paid_search,enterprise,Growth,credit_card,True
7953,"Castro, Evans and Nolan",2026-04-26,Canada,referral,small,Growth,credit_card,True
7954,Taylor and Sons,2026-04-24,Germany,organic,small,Starter,paypal,False
7955,"Smith, Ramirez and Mendoza",2026-04-03,Canada,partner,medium,Growth,ach,True
7956,Gilbert-Martin,2026-04-27,Canada,organic,small,Growth,credit_card,True
7957,"Sweeney, Phillips and Turner",2026-04-18,Germany,organic,small,Starter,paypal,False
7958,Heath-White,2026-04-16,United States,organic,medium,Growth,bank_transfer,True
7959,Schmidt Ltd,2026-04-29,Canada,paid_search,medium,Starter,credit_card,False
7960,Allen and Sons,2026-04-18,Australia,organic,small,Starter,credit_card,True
7961,Thompson-Turner,2026-04-14,France,paid_search,small,Growth,credit_card,False
7962,Wang LLC,2026-04-06,United States,paid_search,small,Starter,credit_card,False
7963,Gibson and Sons,2026-04-10,Australia,paid_search,small,Starter,credit_card,True
7964,Rodriguez-Rivera,2026-04-03,Germany,paid_search,small,Starter,paypal,False
7965,Dunlap Group,2026-04-04,United States,referral,enterprise,Enterprise,paypal,True
7966,"Rodriguez, Nichols and Stewart",2026-04-26,Canada,organic,small,Starter,paypal,True
7967,Singleton-Richards,2026-04-26,Australia,partner,small,Starter,credit_card,True
7968,Cruz Group,2026-04-23,Canada,partner,medium,Enterprise,credit_card,True
7969,"Lamb, Smith and Ramirez",2026-04-05,United States,paid_search,small,Starter,paypal,True
7970,Chavez-Allen,2026-04-29,United States,organic,small,Starter,credit_card,True
7971,Walker and Sons,2026-04-07,Canada,partner,small,Starter,credit_card,False
7972,"Norton, Lowe and Carter",2026-04-29,Canada,organic,medium,Growth,ach,False
7973,Galvan Inc,2026-04-27,United States,organic,small,Starter,credit_card,False
7974,Bowman-Dorsey,2026-04-22,Canada,referral,small,Starter,credit_card,True
7975,Fox and Sons,2026-04-13,Germany,content_marketing,small,Starter,credit_card,True
7976,Ramirez and Sons,2026-04-20,France,paid_search,small,Growth,credit_card,True
7977,"Graham, White and Macias",2026-04-30,France,referral,small,Starter,credit_card,True
7978,"Greene, Ramos and Garcia",2026-04-01,Canada,paid_search,medium,Enterprise,bank_transfer,False
7979,Bean-Burke,2026-04-02,Germany,paid_search,small,Starter,credit_card,True
7980,Johnson Inc,2026-04-17,United States,organic,small,Starter,credit_card,True
7981,Marshall-Pennington,2026-04-25,United States,referral,small,Growth,credit_card,False
7982,Stein LLC,2026-04-27,Canada,paid_search,small,Starter,credit_card,False
7983,"Allen, Thompson and Sullivan",2026-04-03,United Kingdom,organic,small,Growth,bank_transfer,False
7984,"Clark, Garrison and Flowers",2026-04-10,United Kingdom,referral,medium,Enterprise,credit_card,True
7985,Walker-Martinez,2026-04-01,United States,organic,small,Growth,credit_card,True
7986,Walton-Maddox,2026-04-21,Netherlands,organic,small,Starter,ach,False
7987,Combs PLC,2026-04-29,United States,organic,enterprise,Enterprise,ach,False
7988,Porter LLC,2026-04-23,Germany,paid_search,medium,Starter,credit_card,False
7989,"Deleon, Nicholson and Smith",2026-04-29,United States,organic,small,Growth,paypal,False
7990,Williams Inc,2026-04-30,Australia,paid_search,small,Starter,credit_card,False
7991,"Richards, Rodriguez and Allen",2026-04-23,Canada,paid_search,medium,Growth,credit_card,True
7992,Lewis PLC,2026-04-22,United States,referral,small,Starter,credit_card,False
7993,Burns Group,2026-04-22,United States,referral,small,Starter,paypal,True
7994,Munoz Inc,2026-04-30,United States,organic,medium,Growth,credit_card,True
7995,Lucas and Sons,2026-04-09,United States,paid_search,small,Starter,ach,True
7996,"Perkins, Peterson and Garcia",2026-04-10,United Kingdom,paid_search,small,Starter,credit_card,False
7997,Lopez LLC,2026-04-24,Ireland,organic,small,Starter,credit_card,True
7998,Baldwin-Rhodes,2026-04-28,Canada,content_marketing,small,Growth,credit_card,True
7999,"Vasquez, Palmer and Richardson",2026-04-24,United States,organic,small,Starter,paypal,False
8000,"Parker, Acosta and Riley",2026-04-01,Australia,content_marketing,medium,Enterprise,bank_transfer,True
8001,"Cain, Thomas and Smith",2026-04-27,Australia,referral,small,Growth,credit_card,False
8002,Acosta-Madden,2026-04-19,United States,paid_search,small,Starter,credit_card,True
8003,Paul Inc,2026-04-18,Australia,paid_search,small,Enterprise,paypal,True
8004,Curtis-Harrison,2026-04-13,Ireland,content_marketing,medium,Growth,credit_card,True
8005,"Tate, Mitchell and Bennett",2026-04-10,Netherlands,partner,medium,Growth,credit_card,True
8006,Gross-Massey,2026-04-09,United States,organic,medium,Starter,ach,True
8007,Smith-Singh,2026-04-01,Australia,paid_search,medium,Enterprise,ach,True
8008,"Phillips, Sherman and Gonzalez",2026-04-22,Canada,content_marketing,small,Starter,bank_transfer,True
8009,"Lyons, Garcia and Miller",2026-04-01,United States,paid_search,medium,Growth,credit_card,False
8010,Dickson-Patterson,2026-04-18,United States,referral,medium,Growth,bank_transfer,True
8011,Dawson-Morgan,2026-04-25,Ireland,content_marketing,small,Starter,credit_card,False
8012,Thompson-Ruiz,2026-04-15,United States,content_marketing,small,Growth,paypal,True
8013,Jones-Johnson,2026-04-01,Australia,paid_search,small,Starter,credit_card,True
8014,"Moore, Miller and Graves",2026-04-12,Ireland,content_marketing,medium,Enterprise,credit_card,True
8015,Woods-Brown,2026-04-19,United Kingdom,referral,medium,Starter,credit_card,True
8016,"Jones, Griffith and Brown",2026-04-18,Australia,paid_search,small,Starter,credit_card,True
8017,Sanchez Ltd,2026-04-01,United Kingdom,paid_search,small,Starter,credit_card,True
8018,Myers Ltd,2026-04-10,United States,content_marketing,medium,Growth,paypal,True
8019,"Frazier, Ramos and Hughes",2026-04-10,Germany,content_marketing,small,Starter,paypal,False
8020,Chen-Harris,2026-04-14,Ireland,content_marketing,small,Growth,bank_transfer,True
8021,Taylor and Sons,2026-04-18,United Kingdom,organic,small,Growth,credit_card,False
8022,"Tucker, Ryan and Willis",2026-04-21,United States,referral,small,Starter,credit_card,True
8023,Melton Group,2026-04-29,Australia,content_marketing,enterprise,Growth,credit_card,False
8024,"Black, Mitchell and Hunt",2026-04-06,United Kingdom,paid_search,small,Starter,credit_card,True
8025,Walker-Jimenez,2026-04-04,Canada,organic,small,Starter,credit_card,True
8026,Mitchell and Sons,2026-04-04,Australia,referral,medium,Starter,credit_card,True
8027,"Collins, Smith and Johnson",2026-04-05,United States,partner,medium,Growth,credit_card,True
8028,"Sanchez, Greer and Mejia",2026-04-11,United States,paid_search,small,Starter,credit_card,True
8029,Hudson PLC,2026-04-07,Germany,organic,medium,Growth,paypal,False
8030,"Velez, Hernandez and Sanchez",2026-04-05,United States,referral,medium,Starter,credit_card,True
8031,"Jones, Thomas and Kim",2026-04-19,Ireland,referral,small,Growth,credit_card,True
8032,"Hopkins, Shaw and James",2026-04-10,United Kingdom,partner,small,Starter,paypal,True
8033,"Clark, Arellano and Fischer",2026-04-20,Canada,referral,small,Starter,credit_card,True
8034,"Reeves, Garcia and Hopkins",2026-04-21,Canada,partner,medium,Growth,credit_card,True
8035,Solis Group,2026-04-26,Canada,paid_search,small,Growth,credit_card,True
8036,Peterson-Jones,2026-04-17,France,organic,medium,Growth,credit_card,False
8037,Woodard-Calhoun,2026-04-12,Australia,organic,medium,Enterprise,credit_card,False
8038,Williams Inc,2026-04-21,Netherlands,paid_search,small,Starter,credit_card,True
8039,Contreras-Johnson,2026-04-17,France,paid_search,small,Starter,credit_card,False
8040,Lara-Martin,2026-04-07,United States,paid_search,small,Starter,bank_transfer,True
8041,Long-White,2026-04-29,France,paid_search,small,Starter,paypal,True
8042,Glenn-Mcdowell,2026-04-09,United States,referral,small,Growth,ach,True
8043,Brown-Thomas,2026-04-29,Netherlands,paid_search,small,Starter,credit_card,True
8044,Holder LLC,2026-04-08,Netherlands,paid_search,medium,Enterprise,paypal,False
8045,Walker-Morton,2026-04-16,United States,content_marketing,medium,Starter,paypal,True
8046,Burns LLC,2026-04-11,Australia,paid_search,small,Starter,credit_card,True
8047,"Myers, Arias and Cruz",2026-04-17,United States,referral,medium,Growth,ach,True
8048,Madden-Green,2026-04-07,Australia,organic,small,Starter,credit_card,True
8049,Dixon-Chapman,2026-04-10,United States,referral,medium,Enterprise,credit_card,True
8050,Martin PLC,2026-04-18,Netherlands,content_marketing,small,Starter,bank_transfer,True
8051,Erickson-Rivas,2026-04-18,Canada,organic,small,Starter,credit_card,True
8052,Parker Ltd,2026-04-17,United States,referral,enterprise,Growth,ach,True
8053,Edwards Group,2026-04-15,France,partner,enterprise,Enterprise,credit_card,True
8054,"Anderson, Bradley and Murphy",2026-04-30,Ireland,organic,small,Starter,credit_card,False
8055,"Mcfarland, Trevino and Thomas",2026-04-28,Canada,paid_search,small,Starter,credit_card,False
8056,"Brown, Fisher and Martinez",2026-04-05,United Kingdom,paid_search,small,Growth,credit_card,True
8057,Liu-Dawson,2026-04-21,France,content_marketing,small,Growth,bank_transfer,False
8058,Harper and Sons,2026-04-20,United States,organic,medium,Growth,bank_transfer,True
8059,"Flores, Johnson and Alexander",2026-04-21,Ireland,organic,medium,Growth,credit_card,False
8060,Scott LLC,2026-04-02,Australia,content_marketing,small,Starter,bank_transfer,True
8061,Jones PLC,2026-04-18,United Kingdom,content_marketing,medium,Enterprise,credit_card,True
8062,Turner Ltd,2026-04-16,United States,paid_search,small,Starter,credit_card,True
8063,Santana-Lopez,2026-04-24,Ireland,paid_search,medium,Enterprise,bank_transfer,False
8064,Carter Group,2026-04-17,United States,paid_search,medium,Growth,credit_card,False
8065,Pierce-Vincent,2026-04-24,United States,referral,small,Growth,credit_card,False
8066,"Barnett, Hale and Mitchell",2026-04-22,United States,partner,small,Enterprise,credit_card,False
8067,Compton-Sharp,2026-04-17,Germany,organic,medium,Growth,credit_card,False
8068,Hodge-Taylor,2026-04-18,United Kingdom,content_marketing,small,Growth,credit_card,True
8069,Shields LLC,2026-04-15,United States,referral,small,Starter,credit_card,True
8070,"Rios, Stevens and Harris",2026-04-03,United States,paid_search,small,Starter,ach,True
8071,"Carr, Anderson and Carter",2026-04-11,United States,partner,small,Growth,credit_card,True
8072,"Becker, Arroyo and Mercer",2026-04-29,United States,paid_search,small,Starter,credit_card,True
8073,Schroeder and Sons,2026-04-17,United States,content_marketing,small,Growth,credit_card,True
8074,Brewer-Gilmore,2026-04-16,France,referral,small,Starter,paypal,True
8075,"Brown, Bradley and Warner",2026-04-10,United States,referral,small,Growth,credit_card,True
8076,Brown-Nielsen,2026-04-01,Canada,organic,enterprise,Enterprise,paypal,False
8077,Ross-Blair,2026-04-11,Ireland,organic,small,Starter,paypal,True
8078,Foster Group,2026-04-25,Australia,organic,medium,Enterprise,credit_card,True
8079,"Robinson, Taylor and Roy",2026-04-04,United States,content_marketing,medium,Growth,paypal,True
8080,"Simmons, Smith and Jones",2026-04-26,United States,referral,medium,Growth,bank_transfer,True
8081,Ware and Sons,2026-04-24,Netherlands,organic,medium,Enterprise,credit_card,False
8082,Underwood Inc,2026-04-15,Canada,paid_search,small,Growth,credit_card,False
8083,"Lowe, Carter and Hull",2026-04-20,United States,referral,small,Growth,bank_transfer,True
8084,Hughes LLC,2026-04-13,Australia,organic,small,Growth,paypal,False
8085,"Harris, Haney and Lewis",2026-04-27,United Kingdom,referral,small,Starter,credit_card,False
8086,Lowe-James,2026-04-13,United States,organic,small,Starter,credit_card,True
8087,"Jackson, Madden and Fernandez",2026-04-13,Germany,partner,small,Growth,credit_card,True
8088,Jimenez-Singh,2026-04-09,Netherlands,referral,medium,Enterprise,paypal,True
8089,Terry Group,2026-04-15,United States,paid_search,small,Starter,credit_card,True
8090,Christian Ltd,2026-04-17,United Kingdom,paid_search,medium,Starter,credit_card,True
8091,"King, Lowery and Macdonald",2026-04-05,Ireland,organic,medium,Growth,credit_card,True
8092,"Anderson, Hart and Wood",2026-04-27,France,content_marketing,small,Growth,credit_card,True
8093,Ramirez-Espinoza,2026-04-30,France,paid_search,small,Starter,credit_card,False
8094,Wilson and Sons,2026-04-24,United States,organic,medium,Starter,credit_card,True
8095,Green LLC,2026-04-26,United States,organic,small,Enterprise,credit_card,False
8096,Odonnell and Sons,2026-04-14,United States,paid_search,small,Starter,credit_card,True
8097,Williams-Delgado,2026-04-30,France,content_marketing,small,Starter,bank_transfer,True
8098,Jones LLC,2026-04-23,Germany,partner,small,Growth,paypal,True
8099,Myers-Alvarez,2026-04-10,Germany,partner,medium,Enterprise,credit_card,True
8100,"Baldwin, Kline and May",2026-04-25,United States,organic,medium,Growth,credit_card,True
8101,"Rich, Robinson and Warren",2026-04-18,Canada,paid_search,small,Growth,credit_card,False
8102,"Ray, Todd and Moss",2026-04-08,United States,organic,enterprise,Growth,bank_transfer,True
8103,Scott-Jones,2026-04-16,Australia,partner,enterprise,Growth,credit_card,True
8104,Brown-Allen,2026-04-06,Canada,paid_search,medium,Starter,credit_card,False
8105,Sullivan-English,2026-04-16,United States,organic,small,Growth,credit_card,True
8106,Jones-Lewis,2026-04-10,United Kingdom,organic,enterprise,Enterprise,paypal,True
8107,Lee-Walters,2026-04-27,United Kingdom,content_marketing,medium,Enterprise,bank_transfer,True
8108,Hill Ltd,2026-04-03,Canada,paid_search,small,Starter,paypal,False
8109,Woods Group,2026-04-24,Germany,content_marketing,small,Starter,credit_card,False
8110,Bell-Williams,2026-04-18,United Kingdom,referral,small,Growth,credit_card,True
8111,Weber Inc,2026-04-20,Australia,paid_search,medium,Starter,credit_card,False
8112,Weeks PLC,2026-04-16,United States,organic,medium,Enterprise,credit_card,False
8113,James-West,2026-04-06,France,organic,small,Starter,credit_card,True
8114,Randall-Hayes,2026-04-14,France,partner,medium,Growth,paypal,True
8115,Johnson-Hayden,2026-04-27,United Kingdom,content_marketing,small,Starter,credit_card,True
8116,"Johnson, Oneal and Tyler",2026-04-28,United Kingdom,organic,medium,Growth,paypal,False
8117,"Garcia, Merritt and Rose",2026-04-09,Australia,referral,small,Starter,credit_card,False
8118,"Brewer, Harris and Miles",2026-04-09,United Kingdom,content_marketing,small,Growth,paypal,True
8119,Davis-Diaz,2026-04-05,Germany,content_marketing,small,Starter,credit_card,True
8120,Coleman-Lindsey,2026-04-17,United Kingdom,paid_search,small,Growth,bank_transfer,True
8121,Rodriguez-Carroll,2026-04-20,United States,organic,small,Starter,paypal,True
8122,Serrano-Cruz,2026-04-18,United States,paid_search,small,Enterprise,credit_card,False
8123,Riley-Marquez,2026-04-13,Canada,organic,enterprise,Enterprise,credit_card,True
8124,Beck and Sons,2026-04-20,United States,content_marketing,small,Starter,credit_card,True
8125,Jones-Kane,2026-04-26,France,content_marketing,small,Starter,paypal,True
8126,"Flores, Johnson and Montes",2026-04-25,United States,paid_search,small,Starter,bank_transfer,True
8127,"Clark, Lopez and Kelly",2026-04-29,Netherlands,content_marketing,medium,Growth,paypal,True
8128,"Jones, Bailey and Murphy",2026-04-20,United States,paid_search,small,Growth,credit_card,False
8129,"Hernandez, Wood and Diaz",2026-04-23,Netherlands,content_marketing,medium,Starter,credit_card,False
8130,Archer PLC,2026-04-22,Germany,organic,small,Starter,bank_transfer,False
8131,"Watkins, Juarez and Martin",2026-04-25,United States,content_marketing,small,Growth,credit_card,True
8132,Hughes Ltd,2026-04-11,United States,paid_search,small,Starter,paypal,True
8133,Davis Ltd,2026-04-13,United Kingdom,partner,small,Starter,credit_card,True
8134,Rogers-Williams,2026-04-14,United States,organic,small,Starter,credit_card,False
8135,"Rivera, Olsen and Hickman",2026-04-01,United Kingdom,paid_search,small,Starter,credit_card,False
8136,Kelley-Jacobs,2026-04-06,United States,content_marketing,medium,Growth,credit_card,False
8137,Smith and Sons,2026-04-10,United States,paid_search,medium,Growth,credit_card,True
8138,Hernandez PLC,2026-04-30,United States,paid_search,medium,Enterprise,paypal,True
8139,Harris-Santana,2026-04-18,Canada,paid_search,enterprise,Enterprise,credit_card,True
8140,White-Molina,2026-04-11,United States,organic,small,Enterprise,credit_card,True
8141,Watkins-Shepherd,2026-04-03,Australia,organic,medium,Starter,credit_card,True
8142,Scott Inc,2026-04-14,France,paid_search,small,Starter,credit_card,True
8143,"Watson, Rodgers and Brown",2026-04-16,United Kingdom,referral,medium,Enterprise,credit_card,False
8144,Martinez-Holmes,2026-04-12,United States,partner,small,Growth,paypal,True
8145,Simmons-Donaldson,2026-04-18,France,organic,medium,Starter,credit_card,False
8146,Lara Group,2026-04-15,France,paid_search,medium,Growth,credit_card,False
8147,Pugh Inc,2026-04-23,United States,organic,medium,Enterprise,credit_card,True
8148,"Moon, Bradshaw and Martinez",2026-04-19,Ireland,content_marketing,medium,Growth,credit_card,False
8149,"Kirby, Fowler and Cannon",2026-04-17,Ireland,paid_search,medium,Growth,credit_card,True
8150,Peters Ltd,2026-04-17,United States,paid_search,medium,Growth,credit_card,False
8151,Clements Group,2026-04-21,United Kingdom,paid_search,small,Starter,paypal,True
8152,Bryant-Burgess,2026-04-22,United States,paid_search,small,Starter,credit_card,True
8153,Martinez PLC,2026-04-24,Germany,paid_search,small,Starter,credit_card,True
8154,Taylor-Anderson,2026-04-24,United Kingdom,paid_search,small,Starter,credit_card,False
8155,"Castillo, Gordon and Price",2026-04-24,United Kingdom,paid_search,small,Starter,credit_card,False
8156,Deleon Inc,2026-04-12,United Kingdom,organic,medium,Growth,bank_transfer,False
8157,Ramos Inc,2026-04-03,United Kingdom,organic,medium,Enterprise,paypal,True
8158,Jones and Sons,2026-04-18,France,organic,small,Growth,credit_card,True
8159,"Mathews, Taylor and Phillips",2026-04-23,United Kingdom,partner,small,Starter,paypal,True
8160,Burns-Beasley,2026-04-28,United Kingdom,content_marketing,enterprise,Starter,credit_card,False
8161,Bailey Ltd,2026-04-24,Australia,paid_search,small,Starter,credit_card,True
8162,Allison-Holt,2026-04-10,Germany,organic,medium,Growth,paypal,True
8163,Duke-Davis,2026-04-24,Ireland,referral,small,Growth,bank_transfer,True
8164,"Flowers, Bowers and Berger",2026-04-15,United Kingdom,paid_search,small,Growth,credit_card,True
8165,Byrd PLC,2026-04-03,United States,organic,enterprise,Enterprise,credit_card,True
8166,"Wells, Bennett and Mckinney",2026-04-15,Canada,content_marketing,small,Starter,credit_card,False
8167,Bailey-Ross,2026-04-30,United Kingdom,paid_search,small,Starter,credit_card,True
8168,Russell-Williams,2026-04-25,France,paid_search,medium,Enterprise,ach,True
8169,"Cummings, Gray and Bond",2026-04-12,Germany,content_marketing,small,Starter,credit_card,False
8170,Roberts LLC,2026-04-12,Netherlands,organic,small,Starter,credit_card,False
8171,Smith Ltd,2026-04-19,Netherlands,referral,small,Starter,ach,True
8172,Hernandez-Mayer,2026-04-25,United States,paid_search,small,Starter,credit_card,True
8173,Landry-Downs,2026-04-29,Australia,organic,medium,Growth,credit_card,False
8174,Fleming-Diaz,2026-04-18,Netherlands,paid_search,medium,Starter,credit_card,True
8175,Weber-Krueger,2026-04-01,United States,content_marketing,small,Enterprise,credit_card,False
8176,Martinez Inc,2026-04-04,United States,content_marketing,small,Growth,credit_card,True
8177,"Jones, Green and Riggs",2026-04-16,Germany,organic,medium,Enterprise,credit_card,True
8178,"Smith, Smith and Steele",2026-04-10,France,partner,small,Starter,credit_card,True
8179,Powers-Fisher,2026-04-18,United Kingdom,referral,small,Starter,credit_card,True
8180,Cook Ltd,2026-04-21,United Kingdom,referral,small,Growth,bank_transfer,True
8181,"Wilson, Velez and Murphy",2026-04-27,Australia,organic,small,Starter,credit_card,True
8182,"Park, Williams and Sanders",2026-04-01,United Kingdom,content_marketing,medium,Growth,credit_card,True
8183,Barnes Inc,2026-04-22,Australia,referral,small,Starter,paypal,True
8184,"Johnson, Morales and Castro",2026-04-08,United States,organic,small,Starter,bank_transfer,True
8185,"Clark, Green and Harrison",2026-04-11,United Kingdom,paid_search,enterprise,Growth,credit_card,True
8186,Harper-Boyer,2026-04-04,United States,organic,medium,Growth,paypal,True
8187,Walker LLC,2026-04-17,United States,content_marketing,small,Starter,credit_card,False
8188,"Mason, Clark and Vasquez",2026-04-01,United States,referral,small,Starter,bank_transfer,True
8189,Greene Inc,2026-04-02,France,organic,medium,Enterprise,credit_card,False
8190,Duncan-Kennedy,2026-04-17,United Kingdom,referral,small,Starter,credit_card,False
8191,Meyers Group,2026-04-23,United Kingdom,organic,small,Starter,bank_transfer,True
8192,Waller Ltd,2026-04-26,Germany,organic,small,Growth,ach,True
8193,"Glass, Mercer and Hughes",2026-04-07,United States,paid_search,small,Growth,ach,True
8194,Shelton-Allen,2026-04-27,Netherlands,organic,medium,Starter,credit_card,False
8195,Johnson and Sons,2026-04-23,United States,partner,small,Enterprise,credit_card,True
8196,Dunlap Group,2026-04-18,France,content_marketing,small,Growth,paypal,True
8197,"Taylor, Sandoval and Henderson",2026-04-21,Netherlands,content_marketing,medium,Growth,credit_card,False
8198,Osborne and Sons,2026-04-22,United States,paid_search,small,Starter,credit_card,True
8199,Long-Cook,2026-04-18,United States,paid_search,enterprise,Enterprise,credit_card,True
8200,"Valenzuela, Hinton and Jimenez",2026-04-25,Germany,paid_search,small,Growth,credit_card,False
8201,Roberts Inc,2026-04-07,United Kingdom,paid_search,medium,Enterprise,paypal,True
8202,Norris Ltd,2026-04-03,United States,referral,small,Growth,ach,False
8203,"Barrett, Smith and Myers",2026-04-08,Ireland,organic,small,Growth,bank_transfer,False
8204,Miller Ltd,2026-04-11,Canada,content_marketing,small,Growth,bank_transfer,True
8205,"Bennett, Smith and Miller",2026-04-23,United States,referral,medium,Starter,credit_card,False
8206,Hansen LLC,2026-04-18,United States,organic,enterprise,Enterprise,credit_card,True
8207,Clark-Thomas,2026-04-27,United States,content_marketing,small,Starter,credit_card,True
8208,Morales Ltd,2026-04-10,France,referral,small,Starter,bank_transfer,True
